run_id,site,commit,condition,model,session_idx,round,item_id,source_ds,tier,human_majority,human_share,sup_advocates,sup_counter,agent_id,position,public_ans,public_is_human_majority,adopts_sup,private_immediate,private_deferred,parse_retries,timestamp_utc
C2_phi4_s1_site3_3086,site3,c6aca8e,C2,phi4,1,0,moc1b8f24,moca_causal,T1,A,0.92,B,1,S1,1,A,1,0,A,A,0,2026-09-23T08:11:54Z
C2_phi4_s1_site3_3086,site3,c6aca8e,C2,phi4,1,0,moc1b8f24,moca_causal,T1,A,0.92,B,1,S2,2,A,1,0,A,A,0,2026-09-23T08:12:06Z
C2_phi4_s1_site3_3086,site3,c6aca8e,C2,phi4,1,0,moc1b8f24,moca_causal,T1,A,0.92,B,1,S3,3,A,1,0,A,A,0,2026-09-23T08:12:21Z
C2_phi4_s1_site3_3086,site3,c6aca8e,C2,phi4,1,0,moc1b8f24,moca_causal,T1,A,0.92,B,1,S4,4,A,1,0,A,A,0,2026-09-23T08:12:38Z
C2_phi4_s1_site3_3086,site3,c6aca8e,C2,phi4,1,0,moc1b8f24,moca_causal,T1,A,0.92,B,1,S5,5,A,1,0,A,A,0,2026-09-23T08:12:52Z
C2_phi4_s1_site3_3086,site3,c6aca8e,C2,phi4,1,0,moc1b8f24,moca_causal,T1,A,0.92,B,1,S6,6,A,1,0,A,A,0,2026-09-23T08:13:06Z
C2_phi4_s1_site3_3086,site3,c6aca8e,C2,phi4,1,0,moc1b8f24,moca_causal,T1,A,0.92,B,1,S7,7,A,1,0,A,A,0,2026-09-23T08:13:21Z
C2_phi4_s1_site3_3086,site3,c6aca8e,C2,phi4,1,0,moc1b8f24,moca_causal,T1,A,0.92,B,1,S8,8,A,1,0,A,A,0,2026-09-23T08:13:35Z
C2_phi4_s1_site3_3086,site3,c6aca8e,C2,phi4,1,1,moc32e314,moca_moral,T2,A,0.72,B,1,S2,1,B,0,1,B,B,0,2026-09-23T08:13:48Z
C2_phi4_s1_site3_3086,site3,c6aca8e,C2,phi4,1,1,moc32e314,moca_moral,T2,A,0.72,B,1,S3,2,B,0,1,B,B,0,2026-09-23T08:14:00Z
C2_phi4_s1_site3_3086,site3,c6aca8e,C2,phi4,1,1,moc32e314,moca_moral,T2,A,0.72,B,1,S4,3,B,0,1,B,B,0,2026-09-23T08:14:14Z
