run_id,site,commit,condition,model,session_idx,round,item_id,source_ds,tier,human_majority,human_share,sup_advocates,sup_counter,agent_id,position,public_ans,public_is_human_majority,adopts_sup,private_immediate,private_deferred,parse_retries,timestamp_utc
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,0,moc1b8f24,moca_causal,T1,A,0.92,A,0,S1,1,A,1,1,A,A,0,2026-09-22T18:58:51Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,0,moc1b8f24,moca_causal,T1,A,0.92,A,0,S2,2,A,1,1,A,A,0,2026-09-22T18:58:52Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,0,moc1b8f24,moca_causal,T1,A,0.92,A,0,S3,3,A,1,1,A,A,0,2026-09-22T18:58:53Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,0,moc1b8f24,moca_causal,T1,A,0.92,A,0,S4,4,A,1,1,A,A,0,2026-09-22T18:58:53Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,0,moc1b8f24,moca_causal,T1,A,0.92,A,0,S5,5,A,1,1,A,A,0,2026-09-22T18:58:54Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,0,moc1b8f24,moca_causal,T1,A,0.92,A,0,S6,6,A,1,1,A,A,0,2026-09-22T18:58:55Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,0,moc1b8f24,moca_causal,T1,A,0.92,A,0,S7,7,A,1,1,A,A,0,2026-09-22T18:58:55Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,0,moc1b8f24,moca_causal,T1,A,0.92,A,0,S8,8,A,1,1,A,A,0,2026-09-22T18:58:56Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,1,moc99f095,moca_causal,T2,B,0.84,B,0,S2,1,B,1,1,B,B,0,2026-09-22T18:58:58Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,1,moc99f095,moca_causal,T2,B,0.84,B,0,S3,2,B,1,1,B,B,0,2026-09-22T18:58:59Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,1,moc99f095,moca_causal,T2,B,0.84,B,0,S4,3,B,1,1,B,B,0,2026-09-22T18:59:00Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,1,moc99f095,moca_causal,T2,B,0.84,B,0,S5,4,B,1,1,B,B,0,2026-09-22T18:59:00Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,1,moc99f095,moca_causal,T2,B,0.84,B,0,S6,5,B,1,1,B,B,0,2026-09-22T18:59:01Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,1,moc99f095,moca_causal,T2,B,0.84,B,0,S7,6,B,1,1,B,B,0,2026-09-22T18:59:02Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,1,moc99f095,moca_causal,T2,B,0.84,B,0,S8,7,B,1,1,B,B,0,2026-09-22T18:59:03Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,1,moc99f095,moca_causal,T2,B,0.84,B,0,S1,8,B,1,1,B,B,0,2026-09-22T18:59:04Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,2,moc20ebdd,moca_causal,T3,B,0.68,B,0,S3,1,B,1,1,B,B,0,2026-09-22T18:59:05Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,2,moc20ebdd,moca_causal,T3,B,0.68,B,0,S4,2,B,1,1,B,B,0,2026-09-22T18:59:06Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,2,moc20ebdd,moca_causal,T3,B,0.68,B,0,S5,3,B,1,1,B,B,0,2026-09-22T18:59:07Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,2,moc20ebdd,moca_causal,T3,B,0.68,B,0,S6,4,B,1,1,B,B,0,2026-09-22T18:59:08Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,2,moc20ebdd,moca_causal,T3,B,0.68,B,0,S7,5,B,1,1,B,B,0,2026-09-22T18:59:09Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,2,moc20ebdd,moca_causal,T3,B,0.68,B,0,S8,6,B,1,1,B,B,0,2026-09-22T18:59:10Z
C1_qwen2.5-7b_s0_site1_f8f1,site1,c1a63ec,C1,qwen2.5:7b,0,2,moc20ebdd,moca_causal,T3,B,0.68,B,0,S1,7,B,1,1,B,B,0,2026-09-22T18:59:10Z
