run_id,site,commit,condition,model,session_idx,round,item_id,source_ds,tier,human_majority,human_share,sup_advocates,sup_counter,agent_id,position,public_ans,public_is_human_majority,adopts_sup,private_immediate,private_deferred,parse_retries,timestamp_utc
C0_qwen2.5-7b_s1_site5_93d7,site5,8b01f10,C0,qwen2.5:7b,1,0,moc881c45,moca_moral,T1,A,0.92,,0,S1,1,A,1,,A,A,0,2026-09-22T13:55:52Z
C0_qwen2.5-7b_s1_site5_93d7,site5,8b01f10,C0,qwen2.5:7b,1,0,moc881c45,moca_moral,T1,A,0.92,,0,S2,2,A,1,,A,A,0,2026-09-22T13:55:54Z
C0_qwen2.5-7b_s1_site5_93d7,site5,8b01f10,C0,qwen2.5:7b,1,0,moc881c45,moca_moral,T1,A,0.92,,0,S3,3,A,1,,A,A,0,2026-09-22T13:55:56Z
C0_qwen2.5-7b_s1_site5_93d7,site5,8b01f10,C0,qwen2.5:7b,1,0,moc881c45,moca_moral,T1,A,0.92,,0,S4,4,A,1,,A,A,0,2026-09-22T13:55:57Z
C0_qwen2.5-7b_s1_site5_93d7,site5,8b01f10,C0,qwen2.5:7b,1,0,moc881c45,moca_moral,T1,A,0.92,,0,S5,5,B,0,,B,B,0,2026-09-22T13:56:00Z
C0_qwen2.5-7b_s1_site5_93d7,site5,8b01f10,C0,qwen2.5:7b,1,0,moc881c45,moca_moral,T1,A,0.92,,0,S6,6,B,0,,B,B,0,2026-09-22T13:56:02Z
C0_qwen2.5-7b_s1_site5_93d7,site5,8b01f10,C0,qwen2.5:7b,1,0,moc881c45,moca_moral,T1,A,0.92,,0,S7,7,A,1,,A,A,0,2026-09-22T13:56:04Z
C0_qwen2.5-7b_s1_site5_93d7,site5,8b01f10,C0,qwen2.5:7b,1,0,moc881c45,moca_moral,T1,A,0.92,,0,S8,8,B,0,,B,A,0,2026-09-22T13:56:07Z
C0_qwen2.5-7b_s1_site5_93d7,site5,8b01f10,C0,qwen2.5:7b,1,1,moc0cf8af,moca_causal,T2,A,0.76,,0,S2,1,B,0,,B,B,0,2026-09-22T13:56:10Z
C0_qwen2.5-7b_s1_site5_93d7,site5,8b01f10,C0,qwen2.5:7b,1,1,moc0cf8af,moca_causal,T2,A,0.76,,0,S3,2,B,0,,B,B,0,2026-09-22T13:56:12Z
C0_qwen2.5-7b_s1_site5_93d7,site5,8b01f10,C0,qwen2.5:7b,1,1,moc0cf8af,moca_causal,T2,A,0.76,,0,S4,3,B,0,,B,B,0,2026-09-22T13:56:14Z
C0_qwen2.5-7b_s1_site5_93d7,site5,8b01f10,C0,qwen2.5:7b,1,1,moc0cf8af,moca_causal,T2,A,0.76,,0,S5,4,B,0,,B,B,0,2026-09-22T13:56:16Z
C0_qwen2.5-7b_s1_site5_93d7,site5,8b01f10,C0,qwen2.5:7b,1,1,moc0cf8af,moca_causal,T2,A,0.76,,0,S6,5,B,0,,B,B,0,2026-09-22T13:56:18Z
C0_qwen2.5-7b_s1_site5_93d7,site5,8b01f10,C0,qwen2.5:7b,1,1,moc0cf8af,moca_causal,T2,A,0.76,,0,S7,6,B,0,,B,B,0,2026-09-22T13:56:20Z
