run_id,site,commit,condition,model,session_idx,round,item_id,source_ds,tier,human_majority,human_share,sup_advocates,sup_counter,agent_id,position,public_ans,public_is_human_majority,adopts_sup,private_immediate,private_deferred,parse_retries,timestamp_utc
C2p_gemma3-12b_s0_site4_7a4e,site4,84403ce,C2p,gemma3:12b,0,0,moc93a645,moca_causal,T1,A,0.92,A,0,S1,1,A,1,1,A,A,0,2026-09-25T06:07:52Z
C2p_gemma3-12b_s0_site4_7a4e,site4,84403ce,C2p,gemma3:12b,0,0,moc93a645,moca_causal,T1,A,0.92,A,0,S2,2,A,1,1,A,A,0,2026-09-25T06:08:23Z
C2p_gemma3-12b_s0_site4_7a4e,site4,84403ce,C2p,gemma3:12b,0,0,moc93a645,moca_causal,T1,A,0.92,A,0,S3,3,A,1,1,A,A,0,2026-09-25T06:09:00Z
C2p_gemma3-12b_s0_site4_7a4e,site4,84403ce,C2p,gemma3:12b,0,0,moc93a645,moca_causal,T1,A,0.92,A,0,S4,4,A,1,1,A,A,0,2026-09-25T06:09:32Z
C2p_gemma3-12b_s0_site4_7a4e,site4,84403ce,C2p,gemma3:12b,0,0,moc93a645,moca_causal,T1,A,0.92,A,0,S5,5,A,1,1,A,A,0,2026-09-25T06:10:01Z
C2p_gemma3-12b_s0_site4_7a4e,site4,84403ce,C2p,gemma3:12b,0,0,moc93a645,moca_causal,T1,A,0.92,A,0,S6,6,A,1,1,A,A,0,2026-09-25T06:10:31Z
C2p_gemma3-12b_s0_site4_7a4e,site4,84403ce,C2p,gemma3:12b,0,0,moc93a645,moca_causal,T1,A,0.92,A,0,S7,7,A,1,1,A,A,0,2026-09-25T06:10:59Z
C2p_gemma3-12b_s0_site4_7a4e,site4,84403ce,C2p,gemma3:12b,0,0,moc93a645,moca_causal,T1,A,0.92,A,0,S8,8,A,1,1,A,A,0,2026-09-25T06:11:29Z
C2p_gemma3-12b_s0_site4_7a4e,site4,84403ce,C2p,gemma3:12b,0,1,moc017385,moca_causal,T2,B,0.76,A,1,S2,1,A,0,1,A,A,0,2026-09-25T06:12:16Z
C2p_gemma3-12b_s0_site4_7a4e,site4,84403ce,C2p,gemma3:12b,0,1,moc017385,moca_causal,T2,B,0.76,A,1,S3,2,A,0,1,A,A,0,2026-09-25T06:12:42Z
C2p_gemma3-12b_s0_site4_7a4e,site4,84403ce,C2p,gemma3:12b,0,1,moc017385,moca_causal,T2,B,0.76,A,1,S4,3,A,0,1,A,A,0,2026-09-25T06:13:08Z
C2p_gemma3-12b_s0_site4_7a4e,site4,84403ce,C2p,gemma3:12b,0,1,moc017385,moca_causal,T2,B,0.76,A,1,S5,4,A,0,1,A,A,0,2026-09-25T06:13:39Z
C2p_gemma3-12b_s0_site4_7a4e,site4,84403ce,C2p,gemma3:12b,0,1,moc017385,moca_causal,T2,B,0.76,A,1,S6,5,A,0,1,A,A,0,2026-09-25T06:14:10Z
C2p_gemma3-12b_s0_site4_7a4e,site4,84403ce,C2p,gemma3:12b,0,1,moc017385,moca_causal,T2,B,0.76,A,1,S7,6,A,0,1,B,A,0,2026-09-25T06:14:37Z
C2p_gemma3-12b_s0_site4_7a4e,site4,84403ce,C2p,gemma3:12b,0,1,moc017385,moca_causal,T2,B,0.76,A,1,S8,7,A,0,1,A,A,0,2026-09-25T06:15:06Z
