run_id,site,commit,condition,model,session_idx,round,item_id,source_ds,tier,human_majority,human_share,sup_advocates,sup_counter,agent_id,position,public_ans,public_is_human_majority,adopts_sup,private_immediate,private_deferred,parse_retries,timestamp_utc
C0_phi4_s1_site3_246d,site3,fe669f6,C0,phi4,1,0,moc1b8f24,moca_causal,T1,A,0.92,,0,S1,1,A,1,,A,A,0,2026-09-22T16:25:55Z
C0_phi4_s1_site3_246d,site3,fe669f6,C0,phi4,1,0,moc1b8f24,moca_causal,T1,A,0.92,,0,S2,2,A,1,,A,A,0,2026-09-22T16:26:07Z
C0_phi4_s1_site3_246d,site3,fe669f6,C0,phi4,1,0,moc1b8f24,moca_causal,T1,A,0.92,,0,S3,3,A,1,,A,A,0,2026-09-22T16:26:18Z
C0_phi4_s1_site3_246d,site3,fe669f6,C0,phi4,1,0,moc1b8f24,moca_causal,T1,A,0.92,,0,S4,4,A,1,,A,A,0,2026-09-22T16:26:32Z
C0_phi4_s1_site3_246d,site3,fe669f6,C0,phi4,1,0,moc1b8f24,moca_causal,T1,A,0.92,,0,S5,5,A,1,,A,A,0,2026-09-22T16:26:44Z
C0_phi4_s1_site3_246d,site3,fe669f6,C0,phi4,1,0,moc1b8f24,moca_causal,T1,A,0.92,,0,S6,6,A,1,,A,A,0,2026-09-22T16:26:59Z
C0_phi4_s1_site3_246d,site3,fe669f6,C0,phi4,1,0,moc1b8f24,moca_causal,T1,A,0.92,,0,S7,7,A,1,,A,A,0,2026-09-22T16:27:13Z
C0_phi4_s1_site3_246d,site3,fe669f6,C0,phi4,1,0,moc1b8f24,moca_causal,T1,A,0.92,,0,S8,8,A,1,,A,A,0,2026-09-22T16:27:27Z
C0_phi4_s1_site3_246d,site3,fe669f6,C0,phi4,1,1,moc32e314,moca_moral,T2,A,0.72,,0,S2,1,B,0,,B,B,0,2026-09-22T16:27:39Z
C0_phi4_s1_site3_246d,site3,fe669f6,C0,phi4,1,1,moc32e314,moca_moral,T2,A,0.72,,0,S3,2,B,0,,B,B,0,2026-09-22T16:27:55Z
C0_phi4_s1_site3_246d,site3,fe669f6,C0,phi4,1,1,moc32e314,moca_moral,T2,A,0.72,,0,S4,3,B,0,,B,B,0,2026-09-22T16:28:08Z
C0_phi4_s1_site3_246d,site3,fe669f6,C0,phi4,1,1,moc32e314,moca_moral,T2,A,0.72,,0,S5,4,B,0,,B,A,0,2026-09-22T16:28:19Z
C0_phi4_s1_site3_246d,site3,fe669f6,C0,phi4,1,1,moc32e314,moca_moral,T2,A,0.72,,0,S6,5,B,0,,B,B,0,2026-09-22T16:28:35Z
C0_phi4_s1_site3_246d,site3,fe669f6,C0,phi4,1,1,moc32e314,moca_moral,T2,A,0.72,,0,S7,6,B,0,,B,B,0,2026-09-22T16:28:47Z
C0_phi4_s1_site3_246d,site3,fe669f6,C0,phi4,1,1,moc32e314,moca_moral,T2,A,0.72,,0,S8,7,B,0,,B,B,0,2026-09-22T16:29:00Z
C0_phi4_s1_site3_246d,site3,fe669f6,C0,phi4,1,1,moc32e314,moca_moral,T2,A,0.72,,0,S1,8,B,0,,B,B,0,2026-09-22T16:29:14Z
